Item1,Item2.X,Item2.Y
49479273.1136,792.9221,149.9945
49479304.3072,793.7249,151.5454
49479351.0144,792.3903,151.0319
49479383.6032,791.3962,152.9493
49479416.6016,791.3962,152.9493
49479440.5248,792.0092,152.506
49479466.5984,786.6571,152.1399
49479512.5504,789.3875,156.0388
49479545.6384,791.3712,155.4045
49479591.8464,786.9865,156.7883
49479623.2448,786.9865,156.7883
49479645.4144,787.6536,156.7677
49479672.1152,790.1729,158.9332
49479706.2528,789.0189,162.8284
49479751.232,784.7974,161.558
49479784.6528,785.3324,157.5148
49479815.5776,785.3324,157.5148
49479841.3824,790.457,157.7317
49479869.3888,788.0941,160.0423
49479912.704,785.438,162.8214
49479944.4864,787.0681,163.1178
49479991.6928,790.0822,158.3412
49480023.9104,790.0822,158.3412
49480045.6192,789.9742,156.9868
49480075.7888,790.2574,161.4115
49480107.8528,788.3999,160.2626
49480152.4224,792.2036,155.7704
49480183.68,791.7955,154.1441
49480215.7312,791.7955,154.1441
49480239.1168,795.3712,148.8703
49480264.896,794.8806,149.5685
49480312.6528,794.5384,147.3069
49480345.3184,795.5375,150.612
49480392.7808,794.3586,150.2812
49480423.5776,794.3586,150.2812
49480446.208,792.3237,145.4857
49480477.0048,792.7006,150.1015
49480504.5888,791.4586,156.1935
49480552.064,791.7173,149.3831
49480584.5888,789.8997,156.0389
49480615.7824,789.8997,156.0389
49480639.8592,790.1105,156.4464
49480666.688,792.8505,155.1201
49480712.0384,788.9904,157.2453
49480745.792,791.4283,154.9363
49480790.784,792.3201,157.3914
49480823.3984,792.3201,157.3914
49480848.7808,790.1876,155.3055
49480878.7968,791.0665,158.3491
49480908.4544,791.8179,156.2472
49480952.6528,790.8044,154.9338
49480983.9488,789.301,151.8244
49481016.5888,789.301,151.8244
49481038.5024,791.0118,153.6882
49481064.9344,787.7384,156.7574
49481112.6784,786.9078,156.5855
49481144.9344,788.2646,156.4155
49481191.1808,787.7703,150.288
49481223.5776,787.7703,150.288
49481247.424,788.6677,155.1045
49481271.9104,792.2702,153.7139
49481304.8064,788.712,157.2131
49481353.5616,791.0561,152.0876
49481385.8432,792.8387,151.1133
49481417.8816,792.8387,151.1133
49481441.8944,791.4781,154.6611
49481464.7936,791.6956,159.6863
49481513.344,791.9968,152.3548
49481544.1792,790.9544,150.5074
49481592.3712,790.3926,151.6886
49481623.9616,790.3926,151.6886
49481649.9712,789.9995,152.2117
49481673.7664,789.2063,149.8315
49481704.384,789.4195,147.5422
49481752.8448,790.3821,149.379
49481783.936,788.8785,152.367
49481815.552,788.8785,152.367
49481841.3184,789.7486,149.7039
49481867.8272,787.5982,158.1192
49481912.2816,788.712,149.842
49481944.8064,788.5403,150.8235
49481991.2704,785.8277,162.885
49482025.2928,785.8277,162.885
49482049.2032,786.1108,155.3452
49482074.56,784.9567,158.2442
49482107.2128,787.2326,160.019
49482151.8848,787.0042,162.8551
49482184.5504,789.6538,158.7383
49482216.3584,789.6538,158.7383
49482238.2848,785.7512,165.7119
49482267.2,785.8448,163.7775
49482313.8944,789.5734,159.0251
49482345.408,789.5134,159.2782
49482392.3456,784.2386,163.1206
49482424.3072,784.2386,163.1206
49482450.8928,784.4951,163.058
49482474.3168,784.2916,167.4378
49482506.7904,791.3872,156.3847
49482551.5776,788.8268,155.003
49482584.7424,787.5212,156.5068
49482617.0752,787.5212,156.5068
49482639.6032,788.9501,153.9896
49482670.3104,788.7441,153.8471
49482713.9584,788.8215,158.662
49482744.0256,789.178,158.6095
49482792.192,789.5206,157.3019
49482824.0128,789.5206,157.3019
49482849.6256,784.9741,158.9737
49482874.56,783.7447,159.0892
49482904.7808,787.5429,156.3668
49482952.576,787.5035,155.6947
49482984.0768,787.8783,154.8149
49483016.32,787.8783,154.8149
49483039.7696,788.3409,157.1441
49483068.8768,788.6974,155.3137
49483113.3952,789.1738,155.1331
49483145.92,787.7198,156.9345
49483192.1024,788.171,157.278
49483224.8832,788.171,157.278
49483252.3392,788.6539,155.4772
49483276.6976,788.4437,156.6617
49483304.5632,790.4153,155.4428
49483352.5504,789.7336,156.5375
49483384.4224,789.7173,153.9456
49483418.0992,789.7173,153.9456
49483441.4464,789.8337,152.8653
49483471.5392,789.2303,154.9158
49483512.7808,789.8287,151.2284
49483543.7056,789.6485,154.4625
49483591.8976,789.346,154.2217
49483623.7952,789.346,154.2217
49483646.5792,788.485,155.0843
49483677.0816,785.9705,151.3683
49483707.1232,786.3617,151.5355
49483751.9232,787.6968,148.0972
49483784.7808,787.8357,148.3647
49483817.4976,787.8357,148.3647
49483841.0112,790.8998,148.0538
49483870.9504,789.8347,149.7488
49483917.1712,789.6595,150.2448
49483944.5376,789.1831,153.2465
49483992.256,788.6735,154.3926
49484024.2304,788.6735,154.3926
49484046.3104,786.1868,156.0589
49484075.4048,784.7405,160.4232
49484104.6528,785.4115,161.5591
49484152.3072,786.1191,162.8621
49484183.9488,791.6454,162.3438
49484217.8944,791.6454,162.3438
49484241.3056,789.9772,160.6393
49484266.9824,789.1906,159.4973
49484311.6928,791.0526,153.7638
49484344.5888,792.4912,153.7338
49484392.2176,791.7937,152.8352
49484413.568,791.7937,152.8352
49484437.184,791.9758,154.182
49484472.4992,792.6556,155.6268
49484510.6176,791.8758,152.8374
49484552.2944,790.0292,151.7255
49484584.7168,790.02,157.9202
49484617.3056,790.02,157.9202
49484640.0384,788.3691,156.7237
49484670.1184,785.0522,162.0618
49484713.1392,783.7008,162.2357
49484744.512,786.4971,163.9926
49484791.9872,786.1738,164.3805
49484824.3456,786.1738,164.3805
49484848.0768,786.4229,165.6886
49484873.3696,789.0963,164.1968
49484907.8016,789.1273,159.3877
49484951.296,788.8891,158.7022
49484985.0368,789.7407,157.7059
49485017.4848,789.7407,157.7059
49485039.36,791.1223,157.558
49485071.4624,790.7405,160.5598
49485112.32,789.4802,156.4776
49485145.4976,791.0265,156.0302
49485196.032,791.2534,157.6385
49485225.3952,791.2534,157.6385
49485248.0512,790.4297,156.5033
49485275.3408,791.6333,156.8775
49485306.6496,790.4853,156.4549
49485352.2048,790.6479,161.1232
49485387.584,788.6973,161.5555
49485419.2768,788.6973,161.5555
49485443.0336,786.8981,162.3778
49485466.368,783.0671,160.5269
49485513.7536,783.528,160.4716
49485545.6384,779.6983,161.5325
49485592.2048,778.9877,159.6623
49485625.6256,778.9877,159.6623
49485648.4224,780.586,159.6127
49485674.048,779.1498,161.4782
49485705.7536,779.327,161.4169
49485751.872,779.2323,154.0158
49485784.832,779.2965,151.8114
49485816.8704,779.2965,151.8114
49485839.4624,777.2331,156.3561
49485869.2992,777.8484,153.4149
49485913.536,778.1857,156.4176
49485946.4192,780.3321,154.9774
49485991.7568,779.6756,151.6035
49486024.7424,779.6756,151.6035
49486047.8208,778.6891,152.0457
49486072.1024,780.3786,153.3644
49486105.4848,783.9526,156.5741
49486156.16,782.6509,159.7295
49486187.008,780.4793,159.1449
49486217.4976,780.4793,159.1449
49486245.6192,783.2451,158.9049
49486272.4736,783.3569,157.055
49486312.768,784.7841,159.2265
49486345.8944,786.9989,159.824
49486391.7312,785.9343,165.3906
49486426.0992,785.9343,165.3906
49486447.8592,785.7427,165.3405
49486473.5616,783.071,170.018
49486510.0416,783.1008,168.6759
49486552.4736,782.8798,169.0373
49486584.4992,784.0074,167.006
49486616.7296,784.0074,167.006
49486639.552,784.5278,168.4692
49486664.7808,787.954,166.111
49486711.9744,791.168,163.7883
49486745.5616,785.0814,172.0197
49486792.6272,782.9579,169.6227
49486824.5504,782.9579,169.6227
49486846.5792,784.4304,170.096
49486875.1616,783.4249,172.2023
49486907.968,786.0426,171.7448
49486952.192,786.5666,168.1289
49486985.3184,788.6856,165.9795
49487017.9968,788.6856,165.9795
49487042.6112,791.2932,166.2213
49487070.4384,789.655,167.4973
49487112.2432,790.0183,164.6941
49487146.56,784.9747,167.049
49487192.2176,782.9224,171.5909
49487224.6912,782.9224,171.5909
49487246.5152,784.7387,163.9147
49487273.984,782.8928,166.6034
49487305.9328,780.4474,168.1849
49487352.8576,778.8452,166.8798
49487383.9744,780.0401,172.0816
49487415.9616,780.0401,172.0816
49487439.808,781.4587,179.0064
49487465.2672,785.1752,178.3632
49487513.7152,784.9574,172.8793
49487549.184,779.6811,169.7874
49487594.0352,780.561,168.0028
49487629.3888,780.561,168.0028
49487658.2912,774.4137,173.218
49487684.7232,774.3393,171.4136
49487717.7472,771.9414,168.3592
49487756.2496,778.1635,170.1313
49487788.6976,783.2656,163.8467
49487818.2656,783.2656,163.8467
49487842.496,781.858,162.7691
49487867.2896,775.7366,156.5679
49487912.6912,776.6599,156.393
49487945.5872,770.4868,166.9201
49487992.0768,773.9523,166.2884
49488023.3984,773.9523,166.2884
49488046.0544,773.9886,160.7384
49488073.6896,769.2574,162.8828
49488104.4352,776.2402,158.1859
49488152.0128,777.406,157.045
49488183.3088,774.3863,162.2834
49488216.2304,774.3863,162.2834
49488236.7744,776.43,163.6912
49488267.6096,774.6249,169.1943
49488314.496,774.6964,170.7144
49488345.664,773.7162,168.9599
49488391.8336,777.5698,166.0733
49488424.8064,777.5698,166.0733
49488446.1056,774.5229,165.663
49488479.7696,776.132,167.2518
49488511.3088,773.8157,167.6861
49488555.52,776.6113,170.4455
49488590.1184,776.244,161.8345
49488619.5968,776.244,161.8345
49488644.864,779.2465,162.0535
49488668.416,780.1131,160.9338
49488713.5744,777.017,162.766
49488745.8944,776.5556,162.7929
49488792.832,778.3283,162.7227
49488825.5616,778.3283,162.7227
49488847.7824,775.632,163.4458
49488872.4096,776.2376,162.3982
49488904.2176,776.9864,160.0094
49488951.2576,777.0555,160.5825
49488983.4368,776.3737,164.2306
49489016.1536,776.3737,164.2306
49489038.4256,775.9084,164.2572
49489064.5888,775.8994,166.5882
49489111.8592,775.9431,161.0747
49489144.3968,776.6599,160.3595
49489192.4864,779.2769,158.0288
49489223.6672,779.2769,158.0288
49489246.7328,778.9062,158.0388
49489272.1792,777.6986,166.4243
49489305.7792,778.7177,163.4835
49489353.6384,775.9026,166.9257
49489384.2816,776.4079,168.6677
49489419.4304,776.4079,168.6677
49489441.2032,779.3582,170.5706
49489466.24,779.125,168.5028
49489513.5488,775.8334,165.7936
49489545.5488,776.4904,169.7534
49489592.5376,775.443,169.3936
49489625.408,775.443,169.3936
49489648.064,775.5299,167.9257
49489674.5344,778.55,162.7484
49489708.1088,776.3958,165.2459
49489752.5376,779.4296,157.88
49489785.3312,779.4645,157.9651
49489817.7536,779.4645,157.9651
49489839.7952,781.9999,170.1463
49489866.0096,778.8553,157.1259
49489913.4848,779.5541,157.0385
49489946.0608,779.8461,154.8789
49489994.0864,779.72,155.5398
49490026.8672,779.72,155.5398
49490050.9824,779.5336,157.4564
49490079.8976,780.1296,157.0553
49490106.2912,779.9934,157.5926
49490159.296,779.5955,159.3087
49490186.0096,778.6526,160.1044
49490217.8816,778.6526,160.1044
49490242.6496,778.1702,162.1014
49490267.5968,777.9264,160.2428
49490312.7424,778.1611,159.9121
49490346.816,777.8901,162.5158
49490393.344,777.4159,162.3229
49490424.4736,777.4159,162.3229
49490446.5152,777.5499,155.0544
49490474.4448,776.3643,158.7538
49490506.0224,778.9382,163.9863
49490555.5584,778.9825,164.9876
49490588.3392,778.048,167.0082
49490617.2416,778.048,167.0082
49490639.8336,778.3039,166.8623
49490671.616,780.3509,167.9013
49490712.8576,779.1779,165.436
49490745.1904,779.3031,167.508
49490794.816,778.6992,162.9413
49490824.9984,778.6992,162.9413
49490848.7552,778.826,162.5276
49490878.6944,778.7649,162.2566
49490905.9328,782.3392,152.9026
49490953.1392,779.6048,160.4795
49490984.8192,779.2563,160.5724
49491016.5504,779.2563,160.5724
49491039.0784,777.4518,166.5013
49491065.088,774.13,165.5138
49491117.248,773.9342,167.5958
49491150.8736,774.9694,166.0078
49491198.592,772.8376,167.2674
49491229.3248,772.8376,167.2674
49491257.1008,773.3149,164.0949
49491284.352,771.2666,165.9619
49491309.6576,771.5898,165.561
49491355.3536,774.2743,166.9297
49491388.224,774.8533,165.4325
49491420.7872,774.8533,165.4325
49491445.312,778.9882,157.5989
49491471.8336,774.8785,161.3956
49491514.368,776.848,155.7986
49491546.7776,778.4694,153.6451
49491595.6096,772.3851,159.227
49491627.1616,772.3851,159.227
49491650.304,773.7652,153.9512
49491674.9312,770.2344,154.0022
49491706.1632,767.7714,150.0058
49491751.04,764.443,150.4757
49491784.5632,759.0085,149.1237
49491818.1632,759.0085,149.1237
49491840.2432,761.1611,155.342
49491868.4416,763.4088,155.577
49491913.1008,769.1167,152.7165
49491944.7296,764.9094,155.08
49491992.9088,763.1425,155.5474
49492024.128,763.1425,155.5474
49492045.1456,768.5363,155.8018
49492076.0448,766.0262,157.7104
49492104.256,767.6915,159.7706
49492151.8464,771.3043,164.8423
49492183.7056,769.8914,167.6456
49492217.6768,769.8914,167.6456
49492244.032,768.4063,172.435
49492267.2384,765.4454,170.6607
49492313.2032,765.0579,172.2647
49492345.664,763.1096,176.4532
49492392.7808,762.3043,176.3662
49492425.0112,762.3043,176.3662
49492446.784,761.623,174.4263
49492472.704,760.0059,172.4644
49492504.8192,761.2406,173.2357
49492553.9712,760.5073,171.5917
49492584.7296,757.907,170.9722
49492618.0096,757.907,170.9722
49492640.4352,760.2792,166.7125
49492671.1296,757.0618,169.4949
49492713.2416,753.0859,171.0109
49492747.3152,757.1833,166.5345
49492792.5504,755.3085,168.0038
49492825.3568,755.3085,168.0038
49492848.8064,756.0474,167.2971
49492874.2656,755.6373,166.8256
49492907.3024,752.8505,165.6807
49492953.3568,749.9204,170.0487
49492985.0752,749.6426,170.3827
49493016.6912,749.6426,170.3827
49493039.0912,753.5145,169.2996
49493065.8688,751.1484,175.9672
49493113.0368,747.8539,175.5084
49493146.0608,749.0298,175.1884
49493193.3056,747.4479,175.104
49493226.1376,747.4479,175.104
49493247.6288,747.035,173.9217
49493274.752,747.8046,172.5505
49493305.9328,744.9075,175.0203
49493352.4864,742.1548,175.408
49493386.0736,742.9181,173.5551
49493417.8944,742.9181,173.5551
49493439.7312,743.3718,173.3509
49493469.0688,742.55,176.2029
49493513.472,744.3235,174.4061
49493546.24,742.7549,175.6077
49493592.8576,742.7819,172.0711
49493625.088,742.7819,172.0711
49493647.232,744.2321,170.779
49493673.4592,742.11,171.7599
49493705.728,747.3533,168.4939
49493753.8688,746.0986,170.1249
49493785.6768,736.3377,177.769
49493817.5104,736.3377,177.769
49493841.9328,734.7886,178.3796
49493871.2448,735.9558,175.8167
49493914.0736,734.1052,174.6029
49493950.9376,730.15,178.8593
49493995.9552,728.8572,176.125
49494026.4832,728.8572,176.125
49494050.2528,729.3787,173.8497
49494076.6592,731.0199,175.8146
49494107.9552,728.8534,175.8481
49494154.2144,729.7791,172.7568
49494187.0208,742.2583,166.8944
49494218.304,742.2583,166.8944
49494245.0048,742.6187,168.4385
49494266.8416,744.7504,166.1991
49494314.6368,742.488,162.4056
49494345.9328,745.1441,159.8417
49494393.8176,743.7203,156.6871
49494425.9584,743.7203,156.6871
49494447.9616,745.0919,155.3362
49494476.3264,745.1443,154.8526
49494506.5984,746.241,152.2471
49494553.3824,745.7449,148.8881
49494585.5872,744.4288,150.6422
49494618.7136,744.4288,150.6422
49494643.2512,748.0864,151.1821
49494669.0816,747.3527,151.4908
49494715.8656,748.64,151.1192
49494745.28,746.4312,151.8425
49494795.4432,744.2486,150.9623
49494825.664,744.2486,150.9623
49494849.152,745.5775,150.2658
49494876.7872,745.6063,149.4193
49494906.24,742.8398,150.3072
49494954.304,746.127,151.3562
49494986.3808,749.235,151.3712
49495020.608,749.235,151.3712
49495045.8624,750.6751,150.1534
49495075.9424,750.4964,147.4192
49495114.2656,756.3903,147.9631
49495146.5216,759.9978,145.9937
49495193.2032,759.5499,147.1291
49495225.9456,759.5499,147.1291
49495248.32,762.8118,146.9729
49495276.7744,766.4108,147.4391
49495307.1872,762.178,147.0395
49495357.0048,761.444,146.7064
49495387.2896,762.6259,147.0063
49495423.6544,762.6259,147.0063
49495450.2528,761.1355,149.2537
49495478.6944,762.0453,150.1132
49495515.7888,761.5292,149.2099
49495548.0576,763.2881,147.962
49495595.52,764.094,148.5198
49495629.6448,764.094,148.5198
49495652.9664,761.667,148.0399
49495676.0576,762.3113,149.4294
49495706.496,759.8625,149.9966
49495755.6864,760.076,150.2628
49495785.3056,757.1988,154.533
49495816.448,757.1988,154.533
49495840.9216,757.4991,154.0899
49495869.7984,760.2372,159.1755
49495912.3328,767.0765,153.7526
49495944.6144,764.4987,157.9959
49495993.5872,764.3453,152.2903
49496025.8304,764.3453,152.2903
49496049.6384,765.2431,151.3696
49496078.2208,762.9787,153.4598
49496105.2032,762.0859,152.1339
49496154.1504,763.1741,153.6013
49496185.6512,762.7234,150.4306
49496218.7648,762.7234,150.4306
49496251.4688,759.2439,149.6337
49496276.672,761.7,148.9854
49496316.608,758.4185,151.1864
49496347.3024,759.179,148.1611
49496395.8016,760.0556,146.3562
49496427.3664,760.0556,146.3562
49496455.1296,758.9839,147.536
49496478.5792,755.2057,144.93
49496507.3664,753.6265,145.8074
49496553.856,751.1724,143.9881
49496584.7424,751.5447,144.4535
49496616.256,751.5447,144.4535
49496637.8496,749.5361,143.2821
49496668.9024,748.154,141.408
49496712.2432,748.9654,141.9676
49496746.0992,749.9772,141.5689
49496793.5104,747.0744,140.8887
49496824.6784,747.0744,140.8887
49496845.7088,747.5104,142.6824
49496873.8688,746.052,141.843
49496906.4576,746.9,142.2719
49496953.7408,748.0591,142.3341
49496985.024,745.639,143.6542
49497010.3168,745.639,143.6542
49497034.9312,745.614,143.4682
49497065.4976,747.0875,142.6067
49497112.832,746.0586,143.2579
49497146.304,746.6423,144.127
49497193.8432,746.0151,143.7882
49497225.4592,746.0151,143.7882
49497248.1664,742.372,143.4034
49497277.4272,744.2262,142.3162
49497305.408,742.1289,141.2145
